Date,Time,Finder Name,Contact No.,Animal Type,Species,Age,Alive/Dead,Beach,Area,Mile Marker,High Tide Dist.,Longitude,Latitude,Est. / Exact,Length,Width,Weight,Sex,Entangled?,Entangling Item,Injured?,Injury Desc.,Notes
08-05-96,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 2",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 22.5 IN.  Original CCL on form was 22.5 in. Original Weight on form was 30 lbs. TRAPPED SWIMMING IN INTAKE SCREEN WELL; RELEASED ON PENDLETON BEACH IN GOOD CONDITION; NATIONAL MARINE FISHERIES SERVICE TAGS WERE APPLIED AS FOLLO
22-05-96,00:00,,,Turtle,Green sea turtle,,ALIVE,"MOSS LANDING, SALINAS RIVER STATE BEACH - NEAR MOUTH OF SALINAS RIVER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 40 IN (estimated).  Original Weight on form was 93.5 lbs. FIRST REPORTED IN WATER OFF DEL MONTE BEACH ON 5/21/96; ANIMAL DIED APPROXIMATELY 8 HOURS AFTER STRANDING; 
21-06-96,00:00,,,Turtle,Green sea turtle,,ALIVE,"REDONDO BEACH, REDONDO BEACH GENERATING STATION - UNITS 7&8",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 57 CM.  Original Weight on form was 30 lbs. RELEASED OFFSHORE REDONDO BEACH IN GOOD CONDITION; NATIONAL MARINE FISHERIES SERVICE TAGS WERE APPLIED AS FOLLOWS: X-185 ON LEFT FRONT; X-186 ON RIGHT FRONT; DORSAL CENTER LINE OF CAR
24-07-96,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"MOSS BEACH, FITZGERALD MARINE RESERVE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 80 CM.  Original Weight on form was 80 lbs.
01-10-96,00:00,,,Turtle,Green sea turtle,,ALIVE,ROCKY PASS,ALASKA,,,,,,,,,,,,,,SIGHTING
01-10-96,00:00,,,Turtle,Green sea turtle,,ALIVE,COPPER RIVER FLATS,ALASKA,,,,,,,,,,,,,,LIVE - SENT TO SAN DIEGO
10-01-97,00:00,,,Turtle,Green sea turtle,,ALIVE,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,MINOR ABRASIONS & CHAFFING ON RIGHT FRONT FLIPPER; ANIMAL RELEASED UNHARMED APPROXIMATELY 0.25 MILE OFFSHORE POWER PLANT
15-02-97,00:00,,,Turtle,Green sea turtle,,,"SANTA CATALINA ISLAND, AVALON HARBOR, NEXT TO WHITE SEA BASS FEEDING PENS",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 41 IN (estimated).  Original Weight on form was 70 lbs. CARAPACE LENGTH = 31 INCHES; CARAPACE WIDTH = 31 INCHES
17-04-97,00:00,,,Turtle,Green sea turtle,,ALIVE,,ALASKA,,,,,,,,,,,,,,TRANSFERRED TO SEAWORLD FOR REHAB
01-05-97,00:00,,,Turtle,Green sea turtle,,,BLACKSAND SPIT,ALASKA,,,,,,,,,,,,,,CARCASS
12-06-97,00:00,,,Turtle,Green sea turtle,,,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 84 CM.  Original Weight on form was 100 lbs. RECORDED LENGTH = CARAPACE LENGTH; ANIMAL RELEASED UNHARMED 1 MILE OFFSHORE OF POWER PLANT
16-06-97,00:00,,,Turtle,Green sea turtle,,,"NEWPORT BEACH, 44TH STREET",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 30 IN (estimated).  CARCASS FOUND FLOATING IN SURF LINE BY SWIMMER & BROUGHT ASHORE; CARAPACE COVERED WITH ALGAE; LARGE CRACK IN SHELL, POSSIBLY FROM BOAT COLLISION"
13-09-97,00:00,,,Turtle,Green sea turtle,,,"OAKLEY, ORWOOD RESORT, IN SLOUGH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 32 CM.  FLOATING; GASPING FOR AIR; BARELY RESPONSIVE
24-11-97,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 21.5 IN.  Original Weight on form was 40 lbs. RELEASED ON PENDLETON BEACH IN GOOD CONDITION; TAGS WERE ATTACHED TO FRONT FLIPPERS PRIOR TO RELEASE; TAGGED - X190 ON LEFT FRONT FLIPPER & X189 ON FRIGHT FRONT FLIPPER
17-01-98,00:00,,,Turtle,Green Sea Turtle,,Live,,"Beverly Beach SP., OR",,,,,,,,,,,,,,
17-01-98,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Beverly Beach SP., OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
29-07-98,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"CARLSBAD, SOUTH CARLSBAD STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,
15-08-98,00:00,,,Turtle,Green sea turtle,,ALIVE,ORMOND BEACH GENERATING STATION,CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 30 lbs. RELEASED BY U.S. COAST GUARD 5.5 MILES OFFSHROE VENTURA HARBOR (34o05.61""""N, 119o17.41""""W); SMALL LACERATION UNDER CHIN; 0.5"""" PIECE OF SHELL AT POSTERIOR END MISSING; SUPERFICIAL ABRASION ON RIGHT ANTERIOR PORTION OF D"
01-10-98,00:00,,,Turtle,Green sea turtle,,,OCEAN CAPE,ALASKA,,,,,,,,,,,,,,CARCASS
10-04-99,00:00,,,Turtle,Green sea turtle,,FRESH DEAD,"ANO NUEVO STATE RESERVE, 1.5 MILES NORTH, NEAR TAB",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 127.5 lbs. FLIPPER SPAN IS 119 CENTIMETERS; CARAPACE STRAIGHT WIDTH IS 59.8 CENTIMETERS & STRAIGHT LENGTH IS 78.8 CENTIMETERS; FULL OF EGGS
30-05-99,00:00,,,Turtle,Green sea turtle,,ALIVE,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION, FOUND WITHIN FOREBAY OF INTAKE STRUCTURE",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 70 lbs. ANIMAL CAPTURED FROM INTAKE FOREBAY BY BEHRENS/STEINBECK; MINOR SCRAPES ON REAR OF CARAPACE; ANIMAL RELEASED UNHARMED APPROXIMATELY 0.25 - 0.75 MILE SOUTHWEST OF POWER PLANT; ANIMAL SWAM STRONGLY AND APPEARED UNHARMED/U
08-06-99,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"MISSION BEACH, MISSION BEACH",CALIFORNIA,,,,,,,,,,,,,,7 PROPELLER GASHES IN CARAPACE; RECORDED LENGTH = CARAPACE LENGTH
10-06-99,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"SAN DIEGO, ON BEACH BY MISSION BAY VISITOR CENTER",CALIFORNIA,,,,,,,,,,,,,,TWO LISTED LENGTHS COULD POSSIBLY BE CCL/CCW MIN AND MAX; SMALLER NUMBER (MIN?) IS LISTED IN SPREAD SHEET; OTHER LENGTH (MAX?) ON REPORT IS CCL (78.6CM)/CCW (79.2); HEALTHY TURTLE; CAUSE OF DEATH = BOAT STRIKE; LEFT SIDE VERY SEVERE PROPELLER CUTS (37 CM 
08-08-99,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 65 lbs. ENTRAINMENT INTO POWER GENERATING STATION; ANIMAL DISCOVERED IN STATION COOLING WATER SYSTEM; TURTLE TAGGED ON LEFT FRONT FLIPPER AND RELEASED IMMEDIATELY AT SAN ONOFRE STATE BEACH; TAG NUMBER: X191; TAG COLOR: SILVER T
24-08-99,00:00,,,Turtle,Green sea turtle,,ALIVE,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION, UNIT #1-3 FOREBAY",CALIFORNIA,,,,,,,,,,,,,,"ANIMAL FOUND IN FOREBAY #1-3 AT APPROX. 1030 HOURS; RELEASED OFFSHORE AT APPROX. 1300 HOURS; A FEW SMALL SCRAPES ON CARAPACE AND SOME MINOR ABRASIONS ON FRONT FLIPPERS OBSERVED; ANIMAL SWAM STRONGLY UPON RELEASE, LOOKED OK. "
31-10-99,00:00,,,Turtle,Green Sea Turtle,,Live/Dead,,"Long Beach, WA",,,,,,,,,,,,,,
31-10-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live/Dead,"Long Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
10-12-99,00:00,,,Turtle,Green Sea Turtle,,Live/Dead,,"Agate Beach, OR",,,,,,,,,,,,,,
10-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live/Dead,"Agate Beach, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
13-12-99,00:00,,,Turtle,Green Sea Turtle,,Live ,,"Long Beach, WA",,,,,,,,,,,,,,M544
13-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Long Beach, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,M544
15-12-99,00:00,,,Turtle,Green Sea Turtle,,Live,,"Pacific City, OR",,,,,,,,,,,,,,
15-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Pacific City, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
16-12-99,00:00,,,Turtle,Green sea turtle,,ALIVE,"ELK, GREENWOOD CREEK",CALIFORNIA,,,,,,,,,,,,,,RESPONSIVE TO TOUCH; OLD WOUNDS ON SHELL AND SHOULDER. 
16-12-99,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Ocean Shores, WA",,,,,,,,,,,,,,Carcass collected and frozen for later identification.
16-12-99,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Taholah, WA",,,,,,,,,,,,,,
16-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Taholah, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
16-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Carcass collected and frozen for later identification.
17-12-99,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Copalis, WA",,,,,,,,,,,,,,Carcass collected and frozen for later identification.
17-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Copalis, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,Carcass collected and frozen for later identification.
30-12-99,00:00,,,Turtle,Green Sea Turtle,,Live,,"Ocean Shores, WA",,,,,,,,,,,,,,M543
30-12-99,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,M543
06-01-00,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Outer coast, WA",,,,,,,,,,,,,,"Carcass brought in by tourist, no stranding location information available. "
06-01-00,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Outer coast, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,"Carcass brought in by tourist, no stranding location information available. "
12-01-00,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Moolak, OR",,,,,,,,,,,,,,
12-01-00,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Moolak, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
26-01-00,00:00,,,Turtle,Green Sea Turtle,,Dead,,"Ocean Shores, WA",,,,,,,,,,,,,,
26-01-00,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Dead,"Ocean Shores, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
23-02-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"LOMPOC, SURF BEACH",CALIFORNIA,,,,,,,,,,,,,,"BARELY RESPONSIVE TO TOUCH; RELEASED 15 MILES OFF MISSION BAY JETTY (32 53.75N, 117 25.88W)"
19-03-00,00:00,,,Turtle,Green Sea Turtle,,Live,,"Gearheart, OR",,,,,,,,,,,,,,M546/M547
19-03-00,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Gearheart, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,M546/M547
22-03-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN DIEGO, SAN DIEGO BAY",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 76.1 CM.  ANIMAL CAUGHT IN SEA TURTLE SAMPLING NET DURING RESEARCH ACTIVITIES; ANIMAL ENTANGLED IN DISCARDED MONOFILAMENT LINE, LINE COMING OUT OF ANIMAL'S MOUTH & WRAPPED AROUND BOTH FRONT FLIPPERS, AMPUTATING POSTERIOR END OF"
16-04-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION, UNIT 1 FOREBAYS #2-4",CALIFORNIA,,,,,,,,,,,,,,RIGHT FRONT FLIPPER SOMEWHAT RAGGED; MINOR ABRASIONS ON EDGE OF CARAPACE; VISIBLE ABRASIONS ON HEAD AND MOST FLIPPERS; ANIMAL RELEASED UNHARMED APPROXIMATELY 0.5 MILE OFFSHORE POWER PLANT; SWAM AWAY STRONGLY. 
30-05-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"POINT REYES NATIONAL SEASHORE, KEHOE BEACH, POINT REYES NATIONAL SEASHORE",CALIFORNIA,,,,,,,,,,,,,,FOUND ON THE BEACH
19-06-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 2",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 40 lbs. ANIMAL ENTERED INTAKE CHANNEL; ANIMAL CAPTURED & RELEASED AT SAN ONOFRE STATE BEACH (SILVER METAL TAG # X193 ON LEFT FRONT FLIPPER, SILVER METAL TAG # X192 ON RIGHT FRONT FLIPPER)"
09-08-00,00:00,,,Turtle,Green sea turtle,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, HUNTINGTON CITY BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 63 CM.  Original Weight on form was 50 lbs. LENGTH = CURVILINEAR CARAPACE LENGTH
16-08-00,00:00,,,Turtle,Green sea turtle,,Dried Mummified / Skeleton,"CAYUCOS, APPROXIMATELY 2 KILOMETERS SOUTH OF VILLA CREEK",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 79 CM.  HORNY SHEATH OF LOWER JAW WITH SERRATED EDGE
19-08-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"OCEAN COVE, OCEAN COVE RESERVE",CALIFORNIA,,,,,,,,,,,,,,"VERY TIRED; SHELL BEAT UP; WAS PUSHED INTO WATER SEVERAL TIMES BY BYSTANDER; RELEASED ABOUT 4 MILES OFF THE MISSION BEACH JETTY (32 45'N, 117 20'W)"
29-08-00,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"LONG BEACH, LOS ALAMITOS BAY AT MOUTH OF SAN GABRIEL RIVER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 46 CM.  LENGTH = CARAPACE CURVILINEAR LENGTH
03-11-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"CORONADO, SILVER STRAND STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 179 lbs. NO SIGN OF EXTERNAL INJURIES; LETHARGIC; SLIGHTLY EMACIATED
18-11-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 3",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 25 lbs. TURTLE TAGGED AND RELEASED IMMEDIATELY AT SAN ONOFRE STATE BEACH; TAGS APPLIED UPON STRANDING; X194 SILVER METAL TAG ATTACHED TO THE LFF, X195 SILVER METAL TAG APPLIED TO RFF"
16-12-00,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAUSALITO, RICHARDSON BAY MARINA, 1/4 MILE OUT FROM MARGARITAVILLE",CALIFORNIA,,,,,,,,,,,,,,"GREEN SEA TURTLE SUBSPECIES (BLACK); LETHARGIC, HYPOTHERMIA, WEAKNESS; FLOUNDERING IN WATER; NOT DIVING; NOT MOVING AWAY FROM BOAT TRAFFIC; HEAVY BOAT TRAFFIC; LENGTH = CARAPACE LENGTH; RELEASED ABOUT 4 MILES OFF THE MISSION BAY JETTY (32 45'N, 117 20'W)"
23-01-01,00:00,,,Turtle,Green sea turtle,,ALIVE,"MANILA, MANILA BEACH",CALIFORNIA,,,,,,,,,,,,,,LETHARGIC; DEHYDRATED; SUNKEN EYES; CRACK IN SHELL approx 100 lbs
27-02-01,00:00,,,Turtle,Green sea turtle,,ALIVE,"AVILA BEACH, DIABLO CANYON NUCLEAR GENERATING STATION, 8 1/2 MILE NORTHWEST OF AVILA BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 15 lbs. MINOR ABRASIONS ON THE END OF THE FRONT FLIPPERS AND MORE EXTENSIVE ABRASIONS ON THE SIDE AND FRONT OF HEAD; SWAM STRONGLY WHEN RELEASED 1/2 MILE OFFSHORE
21-04-01,00:00,,,Turtle,Green sea turtle,,FRESH DEAD,CASCADE CREEK BEACH,CALIFORNIA,,,,,,,,,,,,,,NO PLASTICS IN STOMACH; INTESTINES WITH FOOD REMAINS; FULL OF IMMATURE EGGS (OVER 280 EGGS); NO OBVIOUS EXTERNAL TRAUMA; CARAPACE STRAIGHT LENGTH X WIDTH = 78CM X 61CM; FLIPPER SPAN = 123CM
24-07-01,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"CARLSBAD, ENCINA POWER PLANT",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 150 lbs. CARCASS RETRIEVED FROM INTAKE CHANNEL
04-09-01,00:00,,,Turtle,Green sea turtle,,ALIVE,"REDONDO BEACH, REDONDO BEACH GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,Original CCL on form was 18 in. Original Weight on form was 24.5 lbs. ANIMAL RELEASED OFF-SITE
01-10-01,00:00,,,Turtle,Green sea turtle,,,"CHAPIN, ADMIRALTY",ALASKA,,,,,,,,,,,,,,
07-01-02,00:00,,,Turtle,Green sea turtle,,ADVANCED DECOMPOSITION,"HUNTINGTON BEACH, HUNTINGTON CITY BEACH, SOUTH OF GOLDENWEST STREET",CALIFORNIA,,,,,,,,,,,,,,NO PARTS COLLECTED
27-02-02,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"FERNDALE, 4.5 MILES WEST OF FERNDALE; CENTERVILLE BEACH; T2N R3W SEC12 HM.",CALIFORNIA,,,,,,,,,,,,,,IN FREEZER WILL PROCESS THIS SUMMER
14-05-02,00:00,,,Turtle,Green sea turtle,,ADVANCED DECOMPOSITION,"NATIONAL CITY, SWEETWATER RIVER OUTFLOW INTO SAN DIEGO BAY",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 75.6 CM.  CARCASS SEVERELY DECOMPOSED; HEAD AND ALL FLIPPERS EXCEPT PARTIAL LEFT ROTTED AWAY; PLASTRON COMPLETELY DECOMPOSED; INTESTINES HANGING OUT; CARAPACE IN INITIAL STAGES OF DECOMPOSITION
14-07-02,00:00,,,Turtle,Green sea turtle,,ALIVE,"PEBBLE BEACH, STILLWATER COVE, IN OFFSHORE KELP",CALIFORNIA,,,,,,,,,,,,,,"PICKED UP BY KAYAKER; PROPELLER INJURIES; DEHYDRATED; RESPONSIVE ONLY TO TOUCH; TURTLE IDENTIFIED AS EASTERN PACIFIC GREEN SEA TURTLE (CHELONIA MYDAS AGASSIZII); VET REMARKS: HYPOTHERMIA, SONOGRAPHY, URIC ACID (INCREASED), HYPERPHOSPHATEMIA; CAUSE OF DEAT"
15-08-02,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 2",CALIFORNIA,,,,,,,,,,,,,,Original Weight on form was 80 lbs. TURTLE TRANSLOCATED TO SAN ONOFRE BEACH AND RELEASED; TAGGED WITH SLIVER METAL TAG X196 ON LEFT FRONT FLIPPER AND SLIVER METAL TAG X197 ON RIGHT FRONT FLIPPER
03-11-02,00:00,,,Turtle,Green sea turtle,,,KODIAK,ALASKA,,,,,,,,,,,,,,Original CCL on form was 85.3 CM.
24-09-03,00:00,,,Turtle,Green sea turtle,,ALIVE,"CARLSBAD, ENCINA POWER STATION, AGUA HEDIONDA LAGOON, ",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 58.2 CM.  FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL; CAPTURED BY WILDLIFE ASSIST PERSONNEL & TRANSPORTED  TO SEAWORLD ON 9/25/03; LIGHT SCRAPE MARKS ON HEAD & CARAPACE, MODERATE SCRAPE MARKS ON PLASTRON"
27-01-04,00:00,no data,no data,Turtle,Green Sea Turtle,no data,Live,"Westport, WA",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,M549
11-07-04,00:00,,,Turtle,Green sea turtle,,ALIVE,"CARLSBAD, ENCINA POWER PLANT",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 50 CM (estimated).  Original CCL on form was 50 in. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL; SEVERAL PROPELLER-LIKE WOUNDS TO CARAPACE & NECK; ANIMAL CAPTURED & TRANSPORTED TO SEAWORLD
16-07-04,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Weight on form was 60 lbs. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL;  ANIMAL CAPTURED, TAGGED & RELEASED  AT SAN ONOFRE STATE BEACH; MONEL TAG # X199 AFFIXED TO LEFT FRONT FLIPPER, MONEL TAG # X198 AFFIXED TO RIGHT FRONT FLIPPER"
05-08-04,00:00,,,Turtle,Green sea turtle,,Moderate Decomposition,"SAN DIEGO, OFFSHORE SOUTHWEST MARINE SHIPYARD, JUST SOUTH OF CORONADO BRIDGE  IN SAN DIEGO BAY",CALIFORNIA,,,,,,,,,,,,,," FLOATING CARCASS; CARAPACE/PLASTRON ALMOST TORN INTO TWO PIECES; RIGHT FRONT FLIPPER PIT TAG # 123676333A; RESIDENT ANIMAL FROM SAN DIEGO BAY POPULATION,  LAST CAPTURED ON 1/24/02"
16-08-04,00:00,,,Turtle,Green sea turtle,,FRESH DEAD,"EL SEGUNDO, EL SEGUNDO POWER PLANT",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 75.6 CM.  Original Weight on form was 65 lbs. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL; ANIMAL APPEARED TO BE IN DISTRESS, SWIMMING IN CIRCLES; EXTREMELY EMACIATED; BARNACLES & ALGAE ON CARAPACE; ANIMAL DIED IN INTAKE"
30-08-04,00:00,,,Turtle,Green sea turtle,,FRESH DEAD,"HUNTINGTON BEACH, OFFSHORE BOLSA CHICA STATE BEACH",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 65 CM.  Original Weight on form was 70 lbs. FLOATING CARCASS; NO EXTERNAL INJURIES; RECORDED LENGTH= STRAIGHT CARPACE LENGTH; CURVILINEAR CARAPACE LENGTH = 68 CENTIMETERS; WELL-DEVELOPED TAIL EXTENDING BEYOND CARPACE
13-09-04,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 27 IN.  Original Weight on form was 45 lbs. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL;  ANIMAL CAPTURED, TAGGED & RELEASED AT SAN ONOFRE STATE BEACH; MONEL TAG # X312 AFFIXED TO LEFT FRONT FLIPPER; MONEL TAG # X313 AFF"
17-10-04,00:00,,,Turtle,Green sea turtle,,,"LONG BEACH, BELMONT SHORE, AT GRAND AVENUE & OCEAN BOULEVARD",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 71.8 CM.  Original Weight on form was 75 lbs.
22-10-04,00:00,,,Turtle,Green sea turtle,,,"LONG BEACH, TREASURE ISLAND MARINA, AT 5643 CORSO DI NAPOLI",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 63 CM.  Original Weight on form was 50 lbs. 6 INCH LENGTH OF MONOFILAMENT LINE EXTENDING FROM ANUS; FISH HOOK EMBEDDED INSIDE ANUS, UNABLE TO RETRIEVE HOOK; RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH"
25-10-04,00:00,,,Turtle,Green sea turtle,,,"LONG BEACH, ALAMITOS BAY BEACH, AT 54TH PLACE AND BAY SHORE DRIVE",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 50 CM.  Original Weight on form was 25 lbs. NECROPSY PERFORMED; LENGTH = CURVED CARAPACE LENGTH
26-10-04,00:00,,,Turtle,Green sea turtle,,,"LONG BEACH, BELMONT SHORE, AT CLAREMONT AVENUE AND OCEAN BOULEVARD",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 64 CM.  Original Weight on form was 50 lbs. RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH
16-03-05,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 32 IN (estimated).  Original CCL on form was 32 in. Original Weight on form was 85 lbs. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL; ANIMAL CAPTURED, TAGGED & RELEASED AT SAN ONOFRE STATE BEACH; MONEL TAG # Q315 AFFIXED "
14-06-05,00:00,,,Turtle,Green sea turtle,,ALIVE,"SEAL BEACH, NORTH END OF SEAL BEACH NEAR SAN GABRIEL RIVER OUTFLOW",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 48 CM.  ANIMAL CAUGHT IN BEACH SEINE NET TARGETING SKATES & RAYS; ANIMAL WAS BETWEEN 15 & 45 YARDS OFFSHORE IN WATER APPROXIMATELY 6 FEET DEEP AT THE TIME IT WAS CAUGHT; ANIMAL DEEMED HEALTHY AND RELEASED AT SITE
22-08-05,00:00,,,Turtle,Green sea turtle,,ADVANCED DECOMPOSITION,"SAN PEDRO, OFFSHORE CABRILLO BEACH BREAKWATER",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 50 CM.  RECORDED LENGTH = CURVILINEAR CARAPACE LENGTH
09-09-05,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION",CALIFORNIA,,,,,,,,,,,,,,"Original Length on form was 25 IN (estimated).  Original CCL on form was 25 in. Original Weight on form was 80 lbs. FREE-SWIMMING ANIMAL IN POWER PLANT INTAKE CHANNEL; ANIMAL CAPTURED, TAGGED & RELEASED AT SAN ONOFRE STATE BEACH; MONEL TAG # Q315 AFFIXED "
08-10-05,00:00,,,Turtle,Green sea turtle,,ALIVE,"SAN ONOFRE, SAN ONOFRE NUCLEAR GENERATING STATION, UNIT 2",CALIFORNIA,,,,,,,,,,,,,,Original Length on form was 25 IN (estimated).  Original CCL on form was 25 in. Original Weight on form was 85 lbs. TURTLE TRANSLOCATED TO & RELEASED AT SAN ONOFRE BEACH
